Season,DayNum,T1_TeamID,T1_Score,T2_TeamID,T2_Score,T1_T2_oc,NumOT,T1_Team,T2_Team,T1_OffRating,T2_OffRating,T1_DefRating,T2_DefRating,T1_tempo,T2_tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_effHeight,T2_effHeight,T1_var,T2_var,T1_threesShare,T2_threesShare,T2_T1_oc,PointDiff,offRatingDiff,defRatingDiff,talentDiff,sosDiff,fgEffDiff,ftRateDiff,wabDiff,threepgDiff,ftpgDiff,pDiffpgDiff,tempoDiff,effHeightDiff,varDiff,threesShareDiff,offRating_x_tempo,talent_x_sos,defRating_x_tempo,T1_seed,T2_seed,Seed_Diff
2008,137,1328,72,1386,64,N,0,Oklahoma,St Joseph's PA,74.0,25.0,37.0,110.0,63.1,64.0,50.0532,54.5833,38.7234,39.7222,2.8,-1.2,63.704,34.745,33.332,23.976,6.333333333333333,7.303030303030303,14.090909090909092,15.424242424242424,5.03030303030303,6.0606060606060606,81.253,81.31,283.6657483930211,136.54178145087235,33.5,35.8,,8,49.0,-73.0,28.959000000000003,9.356000000000002,-4.5301000000000045,-0.9988000000000028,4.0,-0.9696969696969697,-1.3333333333333321,-1.0303030303030303,-0.8999999999999986,-0.05700000000000216,147.12396694214874,-2.299999999999997,-44.09999999999993,270.94040400000006,65.6999999999999,6,11,-5
2008,137,1360,70,1163,69,N,1,San Diego,Connecticut,198.0,22.0,59.0,49.0,63.0,67.1,49.1953,50.6383,35.5687,48.1383,-3.9,4.3,3.734,85.537,20.325,29.747,4.848484848484849,5.15625,12.818181818181818,19.875,2.0,9.09375,78.897,83.02,131.57575757575756,217.2099609375,27.1,25.2,,1,176.0,10.0,-81.80300000000001,-9.422,-1.4429999999999978,-12.569600000000001,-8.2,-0.3077651515151514,-7.056818181818182,-7.09375,-4.099999999999994,-4.1229999999999905,-85.63420336174244,1.9000000000000021,-721.599999999999,770.7478660000002,-40.99999999999994,13,4,9
2008,137,1373,83,1435,62,N,0,Siena,Vanderbilt,86.0,47.0,107.0,88.0,67.6,68.2,50.9237,54.1103,36.5581,38.3459,-3.8,3.8,10.689,63.746,13.952,23.876,7.0,9.06060606060606,14.6875,16.78787878787879,5.75,6.212121212121212,79.22,81.039,264.4375,154.04591368227733,29.9,38.3,,21,39.0,19.0,-53.057,-9.924000000000001,-3.1866000000000057,-1.7877999999999972,-7.6,-2.0606060606060606,-2.100378787878789,-0.46212121212121193,-0.6000000000000085,-1.8190000000000026,110.39158631772267,-8.399999999999999,-23.400000000000333,526.537668,-11.400000000000162,13,4,9
2008,137,1397,72,1110,57,N,0,Tennessee,American Univ,15.0,102.0,28.0,218.0,70.7,60.4,52.3712,52.4383,38.0301,41.3553,9.2,-5.8,57.614,10.824,31.749,11.469,9.03125,7.84375,15.3125,14.9375,11.53125,3.3125,79.866,79.072,235.4990234375,132.71484375,39.1,40.1,,15,-87.0,-190.0,46.79,20.28,-0.06709999999999638,-3.3252000000000024,15.0,1.1875,0.375,8.21875,10.300000000000004,0.7939999999999969,102.7841796875,-1.0,-896.1000000000004,948.9012,-1957.000000000001,2,15,-13
2008,137,1400,74,1122,54,N,0,Texas,Austin Peay,3.0,159.0,42.0,195.0,63.9,65.5,51.4646,51.7214,31.9513,44.3923,8.4,-5.3,81.767,9.068,34.791,9.97,7.7272727272727275,7.852941176470588,13.424242424242424,17.441176470588236,9.93939393939394,3.911764705882353,80.494,78.289,159.93572084481178,129.2569204152249,34.3,37.2,,20,-156.0,-153.0,72.699,24.820999999999998,-0.25680000000000547,-12.440999999999999,13.7,-0.12566844919786035,-4.016934046345812,6.027629233511586,-1.6000000000000014,2.2049999999999983,30.678800429586886,-2.9000000000000057,249.60000000000022,1804.4618789999997,244.8000000000002,2,15,-13
2008,137,1437,75,1155,69,N,0,Villanova,Clemson,75.0,35.0,35.0,15.0,68.1,68.0,49.1307,51.9122,38.8972,30.6421,0.3,4.4,61.386,48.799,29.494,32.707,7.0625,8.0,16.09375,12.1875,3.53125,9.6875,80.258,79.903,174.9365234375,207.77734375,35.6,32.7,,6,40.0,20.0,12.587000000000003,-3.213000000000001,-2.781500000000001,8.255099999999999,-4.1000000000000005,-0.9375,3.90625,-6.15625,0.09999999999999432,0.35499999999998977,-32.8408203125,2.8999999999999986,3.9999999999997726,-40.44203100000002,1.9999999999998863,12,5,7
2008,137,1443,101,1179,99,N,1,WKU,Drake,48.0,4.0,62.0,76.0,68.2,62.9,53.5336,52.6254,35.9919,35.1809,0.2,5.2,16.148,2.519,14.064,21.783,7.225806451612903,9.133333333333333,14.741935483870968,14.4,11.483870967741936,11.233333333333333,79.573,79.587,134.57232049947973,132.3788888888889,32.4,45.5,,2,44.0,-14.0,13.629,-7.719000000000001,0.9082000000000008,0.8109999999999999,-5.0,-1.9075268817204298,0.3419354838709676,0.25053763440860344,5.300000000000004,-0.014000000000010004,2.193431610590835,-13.100000000000001,233.2000000000002,-105.20225100000002,-74.20000000000006,12,5,7
2008,138,1242,75,1424,56,N,0,Kansas,UNLV,2.0,67.0,1.0,51.0,66.8,63.9,56.5912,48.4683,36.3515,33.0218,9.9,2.2,89.633,18.883,30.29,20.716,6.787878787878788,7.5625,15.484848484848484,13.8125,19.515151515151516,7.3125,81.427,78.859,211.88613406795224,161.15234375,29.2,39.8,,19,-65.0,-50.0,70.75,9.573999999999998,8.122900000000001,3.3297000000000025,7.7,-0.7746212121212119,1.6723484848484844,12.202651515151516,2.8999999999999986,2.568000000000012,50.73379031795224,-10.599999999999998,-188.49999999999991,677.3604999999999,-144.99999999999994,1,8,-7
2008,138,1277,65,1338,54,N,0,Michigan St,Pittsburgh,17.0,10.0,33.0,54.0,63.3,63.9,52.5291,50.7645,33.4345,36.1204,5.1,5.3,87.079,65.161,31.132,33.073,4.96969696969697,6.142857142857143,13.666666666666666,13.82857142857143,9.303030303030303,8.942857142857143,81.197,78.824,204.93847566574843,253.65387755102046,24.3,30.3,,11,7.0,-21.0,21.917999999999992,-1.940999999999999,1.7646000000000015,-2.6858999999999966,-0.20000000000000018,-1.1731601731601735,-0.1619047619047631,0.3601731601731597,-0.6000000000000014,2.3730000000000047,-48.71540188527203,-6.0,-4.20000000000001,-42.54283799999996,12.60000000000003,5,4,1
2008,138,1390,82,1266,81,N,1,Stanford,Marquette,36.0,20.0,10.0,21.0,63.4,66.6,49.8257,50.5929,39.5916,37.5494,6.7,3.8,64.912,55.941,33.063,31.819,5.393939393939394,7.15625,15.575757575757576,15.75,10.06060606060606,11.59375,82.346,79.778,212.96602387511481,307.9287109375,27.1,33.6,,1,16.0,-11.0,8.971000000000004,1.2440000000000033,-0.7672000000000025,2.042200000000001,2.9000000000000004,-1.7623106060606064,-0.17424242424242387,-1.5331439393939394,-3.1999999999999957,2.567999999999998,-94.96268706238519,-6.5,-51.19999999999993,11.159924000000034,35.19999999999995,3,6,-3
2008,138,1417,51,1401,49,N,0,UCLA,Texas A&M,7.0,46.0,5.0,17.0,64.1,61.8,52.1729,51.9312,37.2697,41.746,10.8,3.1,78.469,61.214,32.362,31.167,5.303030303030303,5.848484848484849,15.636363636363637,14.787878787878787,14.393939393939394,9.181818181818182,81.032,80.885,155.02662993572082,340.39118457300276,28.1,30.2,,2,-39.0,-12.0,17.254999999999995,1.1950000000000003,0.24170000000000158,-4.476300000000002,7.700000000000001,-0.5454545454545459,0.8484848484848495,5.212121212121213,2.299999999999997,0.14699999999999136,-185.36455463728194,-2.099999999999998,-89.69999999999989,20.619725,-27.599999999999966,1,9,-8
2008,138,1450,61,1323,41,N,0,Washington St,Notre Dame,23.0,26.0,9.0,43.0,58.3,69.5,53.6671,52.1588,38.475,34.0943,4.9,4.4,24.685,80.171,31.951,28.578,6.375,8.451612903225806,14.1875,15.709677419354838,10.0,10.096774193548388,81.077,81.067,196.375,249.76482830385012,34.4,33.5,,20,-3.0,-34.0,-55.486000000000004,3.373000000000001,1.5082999999999984,4.3807000000000045,0.5,-2.076612903225806,-1.522177419354838,-0.0967741935483879,-11.200000000000003,0.010000000000005116,-53.38982830385012,0.8999999999999986,33.60000000000001,-187.15427800000006,380.80000000000007,4,5,-1
2008,138,1452,73,1181,67,N,0,West Virginia,Duke,27.0,13.0,23.0,7.0,63.8,71.5,51.3796,53.6211,36.5842,40.8633,2.6,8.9,46.742,95.074,29.445,34.065,7.2727272727272725,9.28125,14.636363636363637,17.34375,11.424242424242424,14.8125,80.078,79.919,392.66850321395776,218.71484375,35.0,39.1,,6,14.0,16.0,-48.332,-4.619999999999997,-2.241499999999995,-4.2791,-6.300000000000001,-2.0085227272727275,-2.7073863636363633,-3.388257575757576,-7.700000000000003,0.15900000000000603,173.95365946395776,-4.100000000000001,-107.80000000000004,223.29383999999988,-123.20000000000005,7,2,5
2008,138,1458,72,1243,55,N,0,Wisconsin,Kansas St,37.0,34.0,3.0,40.0,61.1,69.7,50.6146,49.5248,39.9252,37.3687,8.3,1.0,82.1,40.016,28.584,31.318,5.818181818181818,6.633333333333334,14.545454545454545,16.333333333333332,13.575757575757576,9.8,81.076,80.586,204.6685032139578,371.6266666666668,31.1,32.6,,17,3.0,-37.0,42.083999999999996,-2.7340000000000018,1.0898000000000039,2.5564999999999998,7.300000000000001,-0.8151515151515154,-1.7878787878787872,3.7757575757575754,-8.600000000000001,0.4899999999999949,-166.958163452709,-1.5,-25.800000000000004,-115.05765600000007,318.20000000000005,3,11,-8
2008,138,1462,85,1345,78,N,0,Xavier,Purdue,8.0,60.0,39.0,16.0,63.8,66.9,54.5869,48.9211,42.372,37.1053,4.7,3.8,13.33,66.368,23.372,28.915,7.757575757575758,7.375,16.666666666666668,14.65625,13.0,7.53125,80.209,80.62,259.1515151515151,102.4990234375,37.1,36.1,,7,-52.0,23.0,-53.038,-5.542999999999999,5.665799999999997,5.2667,0.9000000000000004,0.3825757575757578,2.010416666666668,5.46875,-3.1000000000000085,-0.41100000000000136,156.65249171401513,1.0,161.20000000000044,293.98963399999997,-71.3000000000002,3,6,-3
2008,139,1172,74,1207,70,N,0,Davidson,Georgetown,9.0,21.0,24.0,6.0,66.2,60.5,54.0816,56.8025,26.2933,34.1561,1.5,7.7,18.502,71.165,17.709,30.985,8.774193548387096,7.84375,11.258064516129032,11.6875,14.193548387096774,11.75,79.794,82.117,195.7044745057232,210.25,40.0,40.0,,4,-12.0,18.0,-52.66300000000001,-13.276,-2.7209000000000003,-7.862800000000004,-6.2,0.9304435483870961,-0.42943548387096797,2.443548387096774,5.700000000000003,-2.3230000000000075,-14.545525494276802,0.0,-68.40000000000003,699.1539880000001,102.60000000000005,10,2,8
2008,139,1257,78,1328,48,N,0,Louisville,Oklahoma,40.0,74.0,4.0,37.0,65.3,63.1,53.1079,50.0532,36.4992,38.7234,4.7,2.8,83.94,63.704,30.593,33.332,7.53125,6.333333333333333,13.40625,14.090909090909092,10.59375,5.03030303030303,81.28,81.253,152.6162109375,283.6657483930211,39.1,33.5,,30,-34.0,-33.0,20.235999999999997,-2.7390000000000008,3.054700000000004,-2.224199999999996,1.9000000000000004,1.197916666666667,-0.6846590909090917,5.56344696969697,2.1999999999999957,0.027000000000001023,-131.0495374555211,5.600000000000001,-74.79999999999986,-55.426404000000005,-72.59999999999985,3,6,-3
